price,year,make,model,location,dealerName,isDealer,scrapeLocation,scrapeZip,mileage,highPriced,lowMileage,isLuxury,isRecent
16971,2018,Mazda,Mazda3 Sport,"Austin, TX (5 mi.)",Maxwell Ford,1,"Austin, TX",78701,53102,0,0,0,0
30611,2021,RAM,1500 Lone Star,"Hutto, TX (22 mi.)",Covert Hutto,1,"Austin, TX",78701,74597,1,0,0,1
35900,2019,Chevrolet,Silverado 1500 RST,"Buda, TX (14 mi.)",Truck City Ford,1,"Austin, TX",78701,88965,1,0,0,0
16865,2019,INFINITI,QX60 PURE,"Austin, TX (11 mi.)",Covert Cadillac,1,"Austin, TX",78701,70590,0,0,0,0
47500,2023,Chevrolet,Silverado 1500 LT Trail Boss,"Austin, TX (11 mi.)",Covert Buick GMC Austin,1,"Austin, TX",78701,40713,1,1,0,1
23329,2014,Ford,Mustang GT Premium,"Georgetown, TX (22 mi.)",Mac Haik Ford Lincoln,1,"Austin, TX",78701,70514,0,0,0,0
16498,2020,Buick,Envision FWD Essence,"Cedar Park, TX (20 mi.)",Toyota of Cedar Park,1,"Austin, TX",78701,95300,0,0,0,1
84900,2023,Chevrolet,Corvette Stingray w/3LT,"Austin, TX (11 mi.)",Covert Buick GMC Austin,1,"Austin, TX",78701,6086,1,1,0,1
58388,2020,Ford,F-150 Raptor,"Austin, TX (11 mi.)",Covert Cadillac,1,"Austin, TX",78701,39306,1,1,0,1
25625,2023,Chrysler,300 Touring,"Georgetown, TX (22 mi.)",Mac Haik Ford Lincoln,1,"Austin, TX",78701,12299,0,1,0,1
31599,2025,Toyota,Camry LE,"Austin, TX (5 mi.)",AutoNation Toyota South Austin,1,"Austin, TX",78701,9103,1,1,0,1
24398,2022,Volkswagen,Tiguan 2.0T SE R-Line Black,"Austin, TX (13 mi.)",Kia of North Austin,1,"Austin, TX",78701,27703,0,1,0,1
47310,2024,Ford,Mustang GT Premium,"Hutto, TX (22 mi.)",Covert Hutto,1,"Austin, TX",78701,11324,1,1,0,1
20928,2017,Subaru,Forester 2.5i Premium,"Georgetown, TX (22 mi.)",Mac Haik Ford Lincoln,1,"Austin, TX",78701,38593,0,1,0,0
9950,2015,Audi,Q5 2.0T Premium,"Austin, TX (5 mi.)",Mercedes-Benz of Austin,1,"Austin, TX",78701,100661,0,0,1,0
50000,2023,Toyota,Tacoma TRD Pro,"Hutto, TX (22 mi.)",Covert Hutto,1,"Austin, TX",78701,13294,1,1,0,1
20497,2021,Nissan,Rogue SV,"Austin, TX (7 mi.)",First Texas Honda,1,"Austin, TX",78701,45257,0,1,0,1
31900,2021,Chevrolet,Silverado 1500 LT,"Austin, TX (5 mi.)",Mercedes-Benz of Austin,1,"Austin, TX",78701,55963,1,0,0,1
20589,2019,Mazda,Mazda3 FWD w/Premium Package,"Georgetown, TX (22 mi.)",Mac Haik Ford Lincoln,1,"Austin, TX",78701,44654,0,1,0,0
48206,2025,Cadillac,XT5 FWD Premium Luxury,"Austin, TX (11 mi.)",Covert Cadillac,1,"Austin, TX",78701,7674,1,1,1,1
40224,2025,Chevrolet,Silverado 1500 Custom,"North Richland Hills, TX (25 mi.)",Norm Reeves Honda Superstore North Richland Hills,1,"Dallas, TX",75201,4996,1,1,0,1
41950,2024,Volvo,XC90 B5 Plus Bright Theme,"Frisco, TX (22 mi.)",Stonebriar Chevrolet,1,"Dallas, TX",75201,29264,1,1,0,1
52228,2025,GMC,Sierra 1500 SLT,"McKinney, TX (30 mi.)",Bob Tomes Ford,1,"Dallas, TX",75201,3909,1,1,0,1
29730,2022,Kia,Telluride S,"McKinney, TX (27 mi.)",Brandon Tomes Subaru,1,"Dallas, TX",75201,58748,0,0,0,1
94990,2023,Mercedes-Benz,S-Class S 580 4MATIC,"Carrollton, TX (13 mi.)",Earth MotorCars / Lotus of Dallas,1,"Dallas, TX",75201,10624,1,1,1,1
37785,2024,INFINITI,QX60 Luxe,"Frisco, TX (21 mi.)",Crest INFINITI,1,"Dallas, TX",75201,39460,1,1,0,1
16987,2020,Hyundai,SANTA FE SEL 2.4,"Irving, TX (10 mi.)",Westway Ford,1,"Dallas, TX",75201,90298,0,0,0,1
21500,2022,Volkswagen,Tiguan 2.0T SE,"Arlington, TX (16 mi.)",Clay Cooley Ford,1,"Dallas, TX",75201,49577,0,1,0,1
30901,2022,RAM,1500 Big Horn/Lone Star,"Grapevine, TX (19 mi.)",Texas Toyota of Grapevine,1,"Dallas, TX",75201,51070,1,0,0,1
26042,2021,Hyundai,SANTA FE Limited,"North Richland Hills, TX (25 mi.)",Norm Reeves Honda Superstore North Richland Hills,1,"Dallas, TX",75201,35232,0,1,0,1
21000,2021,Kia,Sorento LX,"Richardson, TX (13 mi.)",Clay Cooley Volkswagen of Richardson,1,"Dallas, TX",75201,109524,0,0,0,1
29000,2023,Subaru,Outback Wilderness,"North Richland Hills, TX (26 mi.)",Five Star Ford,1,"Dallas, TX",75201,62469,0,0,0,1
24777,2021,Subaru,Outback Limited,"Plano, TX (19 mi.)",Ewing Buick GMC,1,"Dallas, TX",75201,42733,0,1,0,1
111798,2021,Aston,Martin Vantage Roadster,"Carrollton, TX (13 mi.)",Earth MotorCars / Lotus of Dallas,1,"Dallas, TX",75201,24771,1,1,1,1
21900,2019,Subaru,Outback 2.5i Limited,"Dallas, TX (4 mi.)",Porsche Dallas,1,"Dallas, TX",75201,57699,0,0,0,0
9871,2014,Honda,Accord LX,"Rockwall, TX (22 mi.)",Honda Cars of Rockwall,1,"Dallas, TX",75201,160176,0,0,0,0
28222,2025,Subaru,Outback Premium,"Plano, TX (17 mi.)",Ewing Subaru of Plano,1,"Dallas, TX",75201,3118,0,1,0,1
51745,2024,BMW,X3 sDrive30i,"Dallas, TX (4 mi.)",BMW of Dallas,1,"Dallas, TX",75201,10935,1,1,1,1
39950,2022,Chevrolet,Silverado 1500 LT Trail Boss,"Frisco, TX (22 mi.)",Stonebriar Chevrolet,1,"Dallas, TX",75201,49177,1,1,0,1
31114,2019,Chevrolet,Silverado 1500 LTZ,"Arlington, TX (21 mi.)",Vandergriff Chevrolet,1,"Dallas, TX",75201,81954,1,0,0,0
24900,2021,Volkswagen,Atlas 3.6L SE w/Technology,"Plano, TX (20 mi.)",Park Place Lexus Plano,1,"Dallas, TX",75201,64932,0,0,0,1
22737,2025,Nissan,Altima S FWD,"Dallas, TX (11 mi.)",Clay Cooley Nissan,1,"Dallas, TX",75201,2679,0,1,0,1
44000,2025,INFINITI,QX60 Luxe,"Grapevine, TX (18 mi.)",Grubbs INFINITI,1,"Dallas, TX",75201,7730,1,1,0,1
28900,2015,Lexus,GX 460 Premium,"Plano, TX (20 mi.)",Park Place Lexus Plano,1,"Dallas, TX",75201,70971,0,0,1,0
113775,2023,Land,Rover Range Rover Autobiography,"Hurst, TX (24 mi.)",Bishop Maserati,1,"Dallas, TX",75201,30348,1,1,0,1
34991,2017,Chevrolet,Silverado 1500 LTZ,"Dallas, TX (7 mi.)",Norm Reeves Toyota Dallas,1,"Dallas, TX",75201,66176,1,0,0,0
21000,2022,Dodge,Charger SXT,"Richardson, TX (13 mi.)",Clay Cooley Volkswagen of Richardson,1,"Dallas, TX",75201,35619,0,1,0,1
24201,2024,Nissan,Altima 2.5 SL,"Grapevine, TX (20 mi.)",Texas Nissan of Grapevine,1,"Dallas, TX",75201,21569,0,1,0,1
30990,2023,Cadillac,XT5 Premium Luxury,"DeSoto, TX (14 mi.)",Mac Haik Ford Desoto,1,"Dallas, TX",75201,30378,1,1,1,1
26540,2024,Volkswagen,Atlas 2.0T SE,"Hurst, TX (24 mi.)",Freeman Toyota,1,"Dallas, TX",75201,50231,0,0,0,1
16917,2022,Nissan,Altima 2.5 SV,"Carrollton, TX (17 mi.)",Classic Kia of Carrollton,1,"Dallas, TX",75201,78985,0,0,0,1
24422,2019,Acura,RDX Technology Package,"Plano, TX (16 mi.)",Audi Plano,1,"Dallas, TX",75201,63043,0,0,1,0
41995,2023,Acura,MDX Advance Package,"Lewisville, TX (19 mi.)",AutoNation Honda Lewisville,1,"Dallas, TX",75201,55603,1,0,1,1
23991,2025,Nissan,Altima S FWD,"Richardson, TX (14 mi.)",Courtesy Nissan,1,"Dallas, TX",75201,1558,0,1,0,1
55988,2023,Lexus,GX 460 Premium,"Plano, TX (13 mi.)",Auto Web Expo,1,"Dallas, TX",75201,25134,1,1,1,1
15322,2020,Honda,Civic Sport,"North Richland Hills, TX (25 mi.)",AutoNation Hyundai North Richland Hills,1,"Dallas, TX",75201,134968,0,0,0,1
38799,2022,Volvo,XC60 B6 Inscription,"Frisco, TX (21 mi.)",Crest Volvo Cars,1,"Dallas, TX",75201,27404,1,1,0,1
30597,2024,BMW,X3 sDrive30i,"Grand Prairie, TX (14 mi.)",EchoPark Automotive Dallas,1,"Dallas, TX",75201,39535,1,1,1,1
97298,2023,Land,Rover Range Rover P400 SE,"Carrollton, TX (13 mi.)",Earth MotorCars / Lotus of Dallas,1,"Dallas, TX",75201,21121,1,1,0,1
20581,2023,Nissan,Rogue SV,"Richardson, TX (14 mi.)",Courtesy Nissan,1,"Dallas, TX",75201,57944,0,0,0,1
29000,2023,Audi,Q5 45 S line Premium Plus,"Grapevine, TX (19 mi.)",Audi Grapevine,1,"Dallas, TX",75201,45588,0,1,1,1
24000,2022,Buick,Enclave Essence,"Grapevine, TX (18 mi.)",Grubbs INFINITI,1,"Dallas, TX",75201,69158,0,0,0,1
21000,2022,Volkswagen,Tiguan 2.0T S,"Richardson, TX (13 mi.)",Clay Cooley Volkswagen of Richardson,1,"Dallas, TX",75201,50513,0,0,0,1
9988,2014,INFINITI,QX60 Base,"Grapevine, TX (19 mi.)",Park Place Lexus Grapevine,1,"Dallas, TX",75201,103150,0,0,0,0
73251,2024,RAM,2500 Power Wagon,"Arlington, TX (19 mi.)",Classic Chrysler Dodge Jeep Ram Fiat,1,"Dallas, TX",75201,29444,1,1,0,1
65000,2024,Chevrolet,Silverado 1500 ZR2,"Hurst, TX (24 mi.)",Bishop Maserati,1,"Dallas, TX",75201,16753,1,1,0,1
32318,2020,RAM,1500 Laramie,"Carrollton, TX (15 mi.)",Van Hyundai,1,"Dallas, TX",75201,60914,1,0,0,1
79495,2024,Ford,F-150 Raptor,"Lewisville, TX (19 mi.)",AutoNation Honda Lewisville,1,"Dallas, TX",75201,2032,1,1,0,1
26453,2022,Subaru,Outback Limited,"McKinney, TX (27 mi.)",Brandon Tomes Subaru,1,"Dallas, TX",75201,39482,0,1,0,1
24500,2022,Dodge,Charger GT,"Arlington, TX (18 mi.)",Clay Cooley CJDR Arlington,1,"Dallas, TX",75201,39220,0,1,0,1
20801,2024,Nissan,Altima SR FWD,"Grapevine, TX (19 mi.)",Texas Toyota of Grapevine,1,"Dallas, TX",75201,28815,0,1,0,1
48413,2024,Chevrolet,Silverado 1500 LTZ,"Carrollton, TX (17 mi.)",Classic Kia of Carrollton,1,"Dallas, TX",75201,13238,1,1,0,1
25552,2020,Ford,F-150 XLT,"Mesquite, TX (11 mi.)",Town East Ford,1,"Dallas, TX",75201,89678,0,0,0,1
34988,2025,Jeep,Grand Cherokee Laredo,"Duncanville, TX (11 mi.)",Freedom Dodge Chrysler Jeep Ram by Ed Morse,1,"Dallas, TX",75201,3694,1,1,0,1
41987,2024,Hyundai,PALISADE Calligraphy,"Richardson, TX (13 mi.)",Toyota of Richardson,1,"Dallas, TX",75201,14802,1,1,0,1
21062,2022,Dodge,Charger GT,"Richardson, TX (14 mi.)",Courtesy Nissan,1,"Dallas, TX",75201,93068,0,0,0,1
9383,2013,RAM,1500 Tradesman/Express,"North Richland Hills, TX (25 mi.)",Norm Reeves Honda Superstore North Richland Hills,1,"Dallas, TX",75201,268303,0,0,0,0
32597,2022,Chevrolet,Silverado 1500 LT,"Grand Prairie, TX (14 mi.)",EchoPark Automotive Dallas,1,"Dallas, TX",75201,48579,1,1,0,1
38545,2021,Audi,Q7 55 Prestige,"Plano, TX (16 mi.)",Audi Plano,1,"Dallas, TX",75201,50442,1,0,1,1
20996,2021,Cadillac,XT5 Premium Luxury,"Dallas, TX (4 mi.)",BMW of Dallas,1,"Dallas, TX",75201,89637,0,0,1,1
38500,2025,Subaru,Forester Touring,"Grapevine, TX (20 mi.)",Five Star Subaru of Grapevine,1,"Dallas, TX",75201,2006,1,1,0,1
154900,2018,Porsche,911 Turbo,"Plano, TX (16 mi.)",Boardwalk Ferrari,1,"Dallas, TX",75201,13896,1,1,1,0
30797,2022,RAM,1500 Big Horn/Lone Star,"Grand Prairie, TX (14 mi.)",EchoPark Automotive Dallas,1,"Dallas, TX",75201,40458,1,1,0,1
36995,2022,Lexus,RX 350 Base,"Frisco, TX (22 mi.)",AutoNation Ford Frisco,1,"Dallas, TX",75201,61310,1,0,1,1
34500,2023,Chevrolet,Silverado 1500 RST,"Carrollton, TX (13 mi.)",Sam Pack's Five Star Ford Carrollton,1,"Dallas, TX",75201,77576,1,0,0,1
36375,2024,Hyundai,PALISADE Limited,"North Richland Hills, TX (25 mi.)",AutoNation Hyundai North Richland Hills,1,"Dallas, TX",75201,30273,1,1,0,1
28933,2022,Toyota,Tacoma SR5,"Arlington, TX (19 mi.)",Don Davis Nissan,1,"Dallas, TX",75201,63101,0,0,0,1
26995,2023,Honda,Accord EX 1.5T,"Lewisville, TX (19 mi.)",AutoNation Honda Lewisville,1,"Dallas, TX",75201,30181,0,1,0,1
59450,2025,BMW,X5 sDrive40i,"Plano, TX (24 mi.)",eCarOne,1,"Dallas, TX",75201,7648,1,1,1,1
30458,2023,Jeep,Grand Cherokee Altitude,"Plano, TX (21 mi.)",Toyota of Plano,1,"Dallas, TX",75201,40602,1,1,0,1
46564,2023,Volvo,XC90 B5 Plus,"Frisco, TX (21 mi.)",Crest Volvo Cars,1,"Dallas, TX",75201,20555,1,1,0,1
32544,2023,Kia,Telluride S,"Dallas, TX (11 mi.)",Southwest Kia,1,"Dallas, TX",75201,33907,1,1,0,1
26411,2022,Subaru,Forester Limited,"Plano, TX (17 mi.)",Ewing Subaru of Plano,1,"Dallas, TX",75201,38835,0,1,0,1
33991,2022,Audi,Q5 55 S line Premium,"Plano, TX (16 mi.)",Audi Plano,1,"Dallas, TX",75201,15096,1,1,1,1
109900,1969,Plymouth,Roadrunner Frame off Restoration,"Carrollton, TX (13 mi.)",Earth MotorCars / Lotus of Dallas,1,"Dallas, TX",75201,1111,1,1,0,0
45991,2023,RAM,1500 Limited,"Lewisville, TX (21 mi.)",Huffines CDJR of Lewisville,1,"Dallas, TX",75201,8179,1,1,0,1
34801,2024,Hyundai,SANTA FE Limited,"Grapevine, TX (19 mi.)",Texas Toyota of Grapevine,1,"Dallas, TX",75201,12843,1,1,0,1
72924,2023,GMC,Yukon Denali Ultimate,"Frisco, TX (22 mi.)",Frisco Chrysler Dodge Jeep Ram,1,"Dallas, TX",75201,37108,1,1,0,1
35933,2023,Ford,F-150 XL,"Grapevine, TX (19 mi.)",Grapevine Ford Lincoln,1,"Dallas, TX",75201,21110,1,1,0,1
48995,2024,Toyota,Tacoma TRD Off Road,"Dallas, TX (7 mi.)",Norm Reeves Toyota Dallas,1,"Dallas, TX",75201,1223,1,1,0,1
22436,2023,Nissan,Altima SR FWD,"Arlington, TX (19 mi.)",Classic Chrysler Dodge Jeep Ram Fiat,1,"Dallas, TX",75201,52719,0,0,0,1
30999,2021,GMC,Sierra 1500 Elevation,"Houston, TX (12 mi.)",Momentum BMW,1,"Houston, TX",77002,105521,1,0,0,1
30895,2024,Ford,Mustang EcoBoost Premium,"Houston, TX (13 mi.)",Sterling McCall Acura,1,"Houston, TX",77002,34880,1,1,0,1
75981,2022,Mercedes-Benz,S-Class S 580 4MATIC,"Houston, TX (5 mi.)",Mercedes-Benz of Houston Greenway,1,"Houston, TX",77002,26367,1,1,1,1
31495,2019,BMW,X5 xDrive40i,"Houston, TX (13 mi.)",Sterling McCall Acura,1,"Houston, TX",77002,52700,1,0,1,0
21254,2023,Hyundai,SANTA FE SEL,"Houston, TX (7 mi.)",Russell & Smith Honda,1,"Houston, TX",77002,60453,0,0,0,1
35904,2022,Volvo,XC60 B6 Inscription,"Houston, TX (1 mi.)",Advantage BMW Midtown,1,"Houston, TX",77002,23109,1,1,0,1
37892,2023,Chevrolet,Silverado 1500 LT,"Sugar Land, TX (17 mi.)",Classic Chevrolet Sugar Land,1,"Houston, TX",77002,25218,1,1,0,1
11320,2015,Buick,Enclave Premium,"Houston, TX (19 mi.)",Sterling McCall Chevrolet,1,"Houston, TX",77002,113145,0,0,0,0
22999,2023,Chrysler,Pacifica Touring-L,"Humble, TX (17 mi.)",Robbins Chevrolet,1,"Houston, TX",77002,68455,0,0,0,1
33494,2023,Chevrolet,Silverado 1500 Custom,"Houston, TX (14 mi.)",Mac Haik Chevrolet,1,"Houston, TX",77002,34159,1,1,0,1
28942,2023,Toyota,Camry XSE,"Houston, TX (12 mi.)",Sterling McCall Toyota,1,"Houston, TX",77002,59325,0,0,0,1
21991,2019,Honda,Accord EX,"Houston, TX (16 mi.)",Joe Myers Ford,1,"Houston, TX",77002,57423,0,0,0,0
25444,2024,Mazda,CX-5 2.5 S Carbon Edition,"Houston, TX (19 mi.)",Jeff Haas Mazda,1,"Houston, TX",77002,27662,0,1,0,1
49997,2025,BMW,X5 sDrive40i,"Katy, TX (23 mi.)",BMW of West Houston,1,"Houston, TX",77002,32155,1,1,1,1
43495,2025,Acura,RDX A-Spec,"Houston, TX (13 mi.)",Sterling McCall Acura,1,"Houston, TX",77002,5938,1,1,1,1
48495,2025,Acura,MDX Base,"Houston, TX (13 mi.)",Sterling McCall Acura,1,"Houston, TX",77002,2771,1,1,1,1
31491,2024,Subaru,Outback Onyx Edition,"Houston, TX (19 mi.)",Jeff Haas Mazda,1,"Houston, TX",77002,10516,1,1,0,1
55995,2025,Lexus,RX 350 Premium,"Houston, TX (13 mi.)",Sterling McCall Lexus,1,"Houston, TX",77002,7059,1,1,1,1
54747,2025,BMW,X5 sDrive40i,"Katy, TX (28 mi.)",Shottenkirk Nissan Katy,1,"Houston, TX",77002,22391,1,1,1,1
42499,2021,GMC,Sierra 1500 Denali,"Manvel, TX (16 mi.)",Southfork Chrysler Dodge Jeep Ram,1,"Houston, TX",77002,64081,1,0,0,1
51411,2023,BMW,X3 M40i,"Houston, TX (1 mi.)",Advantage BMW Midtown,1,"Houston, TX",77002,25327,1,1,1,1
17337,2018,Volvo,XC60 T5 Momentum,"Houston, TX (19 mi.)",BMW of Houston North,1,"Houston, TX",77002,94688,0,0,0,0
55460,2025,BMW,X3 30 xDrive,"Houston, TX (19 mi.)",BMW of Houston North,1,"Houston, TX",77002,1257,1,1,1,1
35227,2020,Chevrolet,Silverado 1500 LT Trail Boss,"Houston, TX (19 mi.)",Sterling McCall Chevrolet,1,"Houston, TX",77002,78218,1,0,0,1
36997,2024,Jeep,Grand Cherokee Altitude,"Katy, TX (28 mi.)",Shottenkirk Nissan Katy,1,"Houston, TX",77002,3370,1,1,0,1
53995,2023,GMC,Sierra 1500 Denali Ultimate,"Houston, TX (19 mi.)",Beck & Masten Buick GMC North,1,"Houston, TX",77002,78860,1,0,0,1
38999,2024,BMW,X3 sDrive30i,"Webster, TX (17 mi.)",BMW MINI of Clear Lake,1,"Houston, TX",77002,20060,1,1,1,1
39395,2020,GMC,Sierra 1500 Denali,"Houston, TX (13 mi.)",Group 1 GMC Southwest,1,"Houston, TX",77002,65880,1,0,0,1
23988,2018,Dodge,Charger R/T,"Friendswood, TX (19 mi.)",Big Star Hyundai,1,"Houston, TX",77002,60094,0,0,0,0
52495,2022,Ford,F-150 Raptor,"Katy, TX (23 mi.)",AutoNation Ford Katy,1,"Houston, TX",77002,74248,1,0,0,1
18999,2023,Nissan,Altima 2.5 SV,"Houston, TX (17 mi.)",Tom Peacock Nissan,1,"Houston, TX",77002,58776,0,0,0,1
30891,2023,Jeep,Grand Cherokee Limited X,"Houston, TX (18 mi.)",Joe Myers Toyota,1,"Houston, TX",77002,23535,1,1,0,1
20482,2022,Hyundai,SANTA FE XRT,"Sugar Land, TX (17 mi.)",Classic Chevrolet Sugar Land,1,"Houston, TX",77002,62075,0,0,0,1
33481,2021,Chevrolet,Silverado 1500 LT Trail Boss,"Houston, TX (13 mi.)",AutoNation Toyota Gulf Freeway,1,"Houston, TX",77002,93476,1,0,0,1
36999,2020,Lexus,GX 460 Premium,"Webster, TX (22 mi.)",Emmons Autoplex,1,"Houston, TX",77002,89114,1,0,1,1
38995,2022,Lexus,RX 350 Base,"Friendswood, TX (19 mi.)",Sterling McCall Lexus Clear Lake,1,"Houston, TX",77002,50684,1,0,1,1
30497,2020,Acura,RDX A-Spec,"Houston, TX (12 mi.)",Momentum BMW,1,"Houston, TX",77002,33215,1,1,1,1
36698,2023,Chevrolet,Silverado 1500 LT,"Houston, TX (19 mi.)",Classic Buick GMC,1,"Houston, TX",77002,21513,1,1,0,1
23688,2023,Toyota,Camry SE,"Katy, TX (23 mi.)",Toyota of Katy,1,"Houston, TX",77002,51219,0,0,0,1
33842,2023,Toyota,Tacoma SR5,"Houston, TX (12 mi.)",Sterling McCall Toyota,1,"Houston, TX",77002,25025,1,1,0,1
21988,2019,Hyundai,Santa Fe Ultimate 2.4,"Friendswood, TX (19 mi.)",Big Star Hyundai,1,"Houston, TX",77002,47871,0,1,0,0
22295,2023,Nissan,Rogue SV,"Stafford, TX (15 mi.)",Sterling McCall Nissan,1,"Houston, TX",77002,33147,0,1,0,1
31988,2023,Volkswagen,Atlas 3.6L SEL,"Houston, TX (19 mi.)",Mercedes-Benz of Houston North,1,"Houston, TX",77002,25603,1,1,0,1
28998,2023,Jeep,Grand Cherokee Limited X,"Houston, TX (14 mi.)",Don McGill Toyota of Houston,1,"Houston, TX",77002,42600,0,1,0,1
77998,2024,Ford,F-150 Lariat,"Webster, TX (22 mi.)",Emmons Autoplex,1,"Houston, TX",77002,12192,1,1,0,1
37888,2021,Lexus,RX 350 Base,"Houston, TX (15 mi.)",Westside Lexus,1,"Houston, TX",77002,50634,1,0,1,1
17595,2019,Mazda,CX-5 Grand Touring,"Houston, TX (13 mi.)",Sterling McCall Lexus,1,"Houston, TX",77002,79107,0,0,0,0
20981,2019,Acura,RDX A-Spec,"Houston, TX (5 mi.)",Mercedes-Benz of Houston Greenway,1,"Houston, TX",77002,128254,0,0,1,0
34535,2024,Hyundai,PALISADE XRT,"Houston, TX (19 mi.)",Beck & Masten Buick GMC North,1,"Houston, TX",77002,43571,1,1,0,1
26087,2019,Jeep,Grand Cherokee Overland,"Houston, TX (19 mi.)",Mercedes-Benz of Houston North,1,"Houston, TX",77002,38991,0,1,0,0
37999,2024,BMW,X3 sDrive30i,"Katy, TX (23 mi.)",BMW of West Houston,1,"Houston, TX",77002,27651,1,1,1,1
22999,2022,Honda,Accord Sport SE,"Spring, TX (22 mi.)",Planet Ford 45,1,"Houston, TX",77002,70519,0,0,0,1
25597,2022,Jeep,Grand Cherokee Laredo,"Houston, TX (10 mi.)",EchoPark Automotive Houston,1,"Houston, TX",77002,42102,0,1,0,1
57998,2023,GMC,Yukon 4WD AT4,"Katy, TX (23 mi.)",AutoNation Ford Katy,1,"Houston, TX",77002,51304,1,0,0,1
31397,2024,Jeep,Grand Cherokee Limited,"Manvel, TX (16 mi.)",Southfork Chrysler Dodge Jeep Ram,1,"Houston, TX",77002,44802,1,1,0,1
18999,2018,Subaru,Outback 2.5i Premium,"Webster, TX (22 mi.)",Emmons Autoplex,1,"Houston, TX",77002,60470,0,0,0,0
27998,2025,Subaru,Forester Premium,"Houston, TX (19 mi.)",Sterling McCall Chevrolet,1,"Houston, TX",77002,23370,0,1,0,1
17488,2019,Ford,F-150 XLT,"Houston, TX (4 mi.)",Tommie Vaughn Ford,1,"Houston, TX",77002,152322,0,0,0,0
20999,2020,Hyundai,SANTA FE SEL 2.4,"Webster, TX (22 mi.)",Emmons Autoplex,1,"Houston, TX",77002,56006,0,0,0,1
41995,2024,Toyota,Tacoma TRD Sport,"Katy, TX (23 mi.)",Toyota of Katy,1,"Houston, TX",77002,1523,1,1,0,1
54997,2024,Chevrolet,Silverado 1500 High Country,"Houston, TX (14 mi.)",Beck & Masten Buick GMC South,1,"Houston, TX",77002,36047,1,1,0,1
41997,2022,Lexus,RX 350 Base,"Houston, TX (10 mi.)",EchoPark Automotive Houston,1,"Houston, TX",77002,12900,1,1,1,1
41995,2024,Audi,Q5 55 S line Premium Plus,"Houston, TX (19 mi.)",BMW of Houston North,1,"Houston, TX",77002,9236,1,1,1,1
44496,2024,GMC,Sierra 1500 SLT,"Houston, TX (18 mi.)",Lone Star Chevrolet,1,"Houston, TX",77002,38532,1,1,0,1
56978,2025,Audi,Q7 55 Premium Plus,"Houston, TX (19 mi.)",Mercedes-Benz of Houston North,1,"Houston, TX",77002,17705,1,1,1,1
19488,2021,Mazda,CX-5 Grand Touring,"Friendswood, TX (19 mi.)",Big Star Hyundai,1,"Houston, TX",77002,78627,0,0,0,1
10951,2008,Lexus,RX 350 Base,"Spring, TX (26 mi.)",Northside Lexus,1,"Houston, TX",77002,101123,0,0,1,0
19998,2023,Nissan,Rogue SV,"Houston, TX (13 mi.)",AutoNation Ford Gulf Freeway,1,"Houston, TX",77002,34126,0,1,0,1
40999,2023,Ford,F-150 XL,"Humble, TX (17 mi.)",Robbins Chevrolet,1,"Houston, TX",77002,17875,1,1,0,1
34991,2022,Chevrolet,Silverado 1500 LTZ,"Houston, TX (16 mi.)",Joe Myers Ford,1,"Houston, TX",77002,82502,1,0,0,1
29691,2024,Subaru,Outback Onyx Edition XT,"Houston, TX (18 mi.)",Joe Myers Toyota,1,"Houston, TX",77002,34915,0,1,0,1
23999,2017,Dodge,Challenger R/T,"Webster, TX (22 mi.)",Emmons Autoplex,1,"Houston, TX",77002,46769,0,1,0,0
33998,2020,Ford,F-150 King Ranch,"Houston, TX (19 mi.)",Sterling McCall Chevrolet,1,"Houston, TX",77002,107790,1,0,0,1
30495,2022,Chevrolet,Silverado 1500 LT,"Katy, TX (23 mi.)",Toyota of Katy,1,"Houston, TX",77002,64152,1,0,0,1
33991,2019,Lincoln,Navigator Black Label,"Katy, TX (23 mi.)",AutoNation Ford Katy,1,"Houston, TX",77002,104834,1,0,0,0
27891,2024,Hyundai,SANTA FE SEL 2.4,"Houston, TX (18 mi.)",Joe Myers Toyota,1,"Houston, TX",77002,25622,0,1,0,1
38500,2024,INFINITI,QX60 Pure,"San Antonio, TX",INFINITI of San Antonio,1,"San Antonio, TX",78205,18692,1,1,0,1
36500,2020,Chevrolet,Silverado 1500 LT,"San Antonio, TX",INFINITI of San Antonio,1,"San Antonio, TX",78205,68934,1,0,0,1
37932,2022,Genesis,G70 3.3T,"San Antonio, TX (13 mi.)",Red McCombs Hyundai Northwest,1,"San Antonio, TX",78205,10551,1,1,1,1
40463,2020,Cadillac,Escalade Premium Luxury,"San Antonio, TX (12 mi.)",San Antonio Chrysler Dodge Jeep Ram,1,"San Antonio, TX",78205,85974,1,0,1,1
39791,2023,Ford,F-150 XLT,"San Antonio, TX (7 mi.)",Volkswagen of Alamo Heights,1,"San Antonio, TX",78205,42510,1,1,0,1
49962,2023,Volvo,XC90 B6 Plus 6-Seater,"San Antonio, TX (7 mi.)",Principle Volvo Cars San Antonio,1,"San Antonio, TX",78205,51822,1,0,0,1
38828,2021,Genesis,GV80 35T,"Boerne, TX (13 mi.)",GENESIS OF NW SAN ANTONIO,1,"San Antonio, TX",78205,39337,1,1,1,1
49174,2024,Ford,Mustang GT Premium,"San Antonio, TX (9 mi.)",McCombs Ford West,1,"San Antonio, TX",78205,2364,1,1,0,1
33337,2024,Genesis,G70 2.5T,"Boerne, TX (13 mi.)",GENESIS OF NW SAN ANTONIO,1,"San Antonio, TX",78205,9378,1,1,1,1
